sim_id,CoxPH_HR,CoxPH_beta_S,CoxPH_beta_GS,CoxPH_LL,CoxPH_AIC,CoxPH_BIC,CoxPH_nparams,Markov_RR,Markov_risk_never,Markov_risk_always,Markov_beta_S,Markov_beta_GS,Markov_LL,Markov_AIC,Markov_BIC,Markov_nparams,HMM_RR,HMM_risk_never,HMM_risk_always,HMM_beta_S,HMM_beta_GS,HMM_beta_Z,HMM_LL,HMM_AIC,HMM_BIC,HMM_nparams
149,1.1232583793166557,0.11623372882604599,0.33648452162742615,-11024.143981933594,22102.287963867188,22315.68212778566,27,4.96248691746198,0.05486353859305382,0.27225959300994873,0.1339600533246994,0.34625449776649475,-11008.019958496094,22070.039916992188,22283.43408091066,27,5.663874241378917,0.05471663177013397,0.3099081218242645,-0.19949759542942047,0.5011006593704224,1.462913990020752,-10910.0263671875,21874.052734375,22087.446898293474,27
150,1.2839169918929128,0.24991555511951447,0.31315818428993225,-10881.127136230469,21816.254272460938,22029.64843637941,27,3.9814590106930403,0.05810341238975525,0.23133635520935059,0.2580975890159607,0.3092784881591797,-10874.161499023438,21802.322998046875,22015.71716196535,27,6.257776927272622,0.05212884396314621,0.3262106776237488,-0.07644543051719666,0.4402712285518646,1.4921966791152954,-10786.4228515625,21626.845703125,21840.239867043474,27
151,1.1724808293787006,0.15912187099456787,0.3705253601074219,-10988.573974609375,22031.14794921875,22244.542113137224,27,4.256900326476824,0.0556451790034771,0.236875981092453,0.15651275217533112,0.3701403737068176,-10969.918548583984,21993.83709716797,22207.231261086443,27,5.446967815456993,0.05466296896338463,0.2977474331855774,-0.17592304944992065,0.503458559513092,1.4096564054489136,-10878.80078125,21811.6015625,22024.995726418474,27
152,1.162918459706773,0.15093275904655457,0.2962896525859833,-11080.676300048828,22215.352600097656,22428.74676401613,27,5.128568634296981,0.05495847761631012,0.28185832500457764,0.14180168509483337,0.2983953356742859,-11084.048614501953,22222.097229003906,22435.49139292238,27,5.562995943834215,0.05530335754156113,0.3076523542404175,-0.20098139345645905,0.48431769013404846,1.4628353118896484,-10984.1552734375,22022.310546875,22235.704710793474,27
153,1.1806318527058233,0.1660497635602951,0.26966622471809387,-10802.255187988281,21658.510375976562,21871.904539895037,27,4.966600168941272,0.053311754018068314,0.26477816700935364,0.18513064086437225,0.27253642678260803,-10769.509689331055,21593.01937866211,21806.413542580583,27,6.280151546605514,0.05188511312007904,0.3258463740348816,-0.14858150482177734,0.4599195420742035,1.5334731340408325,-10686.5654296875,21427.130859375,21640.525023293474,27
154,1.285460884301805,0.2511173188686371,0.26352259516716003,-11019.869873046875,22093.73974609375,22307.133910012224,27,3.089401328091685,0.06347666680812836,0.19610489904880524,0.262429416179657,0.2773802578449249,-11019.674270629883,22093.348541259766,22306.74270517824,27,5.141521084039277,0.05652415752410889,0.2906201481819153,-0.12153886258602142,0.4733150005340576,1.3271677494049072,-10942.158203125,21938.31640625,22151.710570168474,27
155,1.1382505478965108,0.12949247658252716,0.403382807970047,-11053.442474365234,22160.88494873047,22374.279112648943,27,4.714706786406548,0.05353175103664398,0.25238651037216187,0.1545996516942978,0.42464306950569153,-11062.071960449219,22178.143920898438,22391.53808481691,27,5.708944306723287,0.054298095405101776,0.30998480319976807,-0.19250613451004028,0.5764491558074951,1.4444653987884521,-10956.134765625,21966.26953125,22179.663695168474,27
156,1.1799150939829455,0.16544248163700104,0.3218780755996704,-11133.001434326172,22320.002868652344,22533.397032570818,27,4.219484344346311,0.05567518249154091,0.23492056131362915,0.18830299377441406,0.31770890951156616,-11110.273986816406,22274.547973632812,22487.942137551287,27,6.413558927254955,0.051653485745191574,0.33128267526626587,-0.14865222573280334,0.4670071005821228,1.5608659982681274,-11021.1494140625,22096.298828125,22309.692992043474,27
157,1.2344433810400148,0.21062016487121582,0.2921271026134491,-10984.56640625,22023.1328125,22236.526976418474,27,5.024410002415646,0.055019352585077286,0.2764397859573364,0.21831226348876953,0.29312431812286377,-11052.668365478516,22159.33673095703,22372.730894875505,27,5.77818018011435,0.054478663951158524,0.31478753685951233,-0.13538819551467896,0.4761214256286621,1.4433119297027588,-10967.4052734375,21988.810546875,22202.204710793474,27
158,1.2213576986406236,0.19996310770511627,0.33874908089637756,-11369.965362548828,22793.930725097656,23007.32488901613,27,4.307147198633886,0.05751386284828186,0.24772067368030548,0.17921316623687744,0.3238629102706909,-11367.197296142578,22788.394592285156,23001.78875620363,27,5.944814908308136,0.05552007630467415,0.3300565779209137,-0.21491692960262299,0.48867273330688477,1.5306737422943115,-11213.6884765625,22481.376953125,22694.771117043474,27
159,1.173299576842877,0.15981993079185486,0.29772481322288513,-10960.665451049805,21975.33090209961,22188.725066018083,27,4.453540641005705,0.05514328554272652,0.24558286368846893,0.1588718146085739,0.29475685954093933,-10958.08285522461,21970.16571044922,22183.559874367693,27,5.388722672653241,0.055676672607660294,0.30002614855766296,-0.18286588788032532,0.42116037011146545,1.4453487396240234,-10883.9541015625,21821.908203125,22035.302367043474,27
160,1.186808737208564,0.17126797139644623,0.34804925322532654,-11060.876724243164,22175.753448486328,22389.147612404802,27,4.427721908936255,0.05608625337481499,0.24833433330059052,0.198565274477005,0.37457770109176636,-11063.691635131836,22181.383270263672,22394.777434182146,27,6.2475773559803,0.05287816748023033,0.33036044239997864,-0.1446031779050827,0.47391825914382935,1.5259441137313843,-10955.029296875,21964.05859375,22177.452757668474,27
161,1.3017115963030317,0.26368001103401184,0.2513296604156494,-11025.089538574219,22104.179077148438,22317.57324106691,27,4.836561318599305,0.0539541020989418,0.26095232367515564,0.28682151436805725,0.27663370966911316,-11033.869140625,22121.73828125,22335.132445168474,27,6.3255345405407315,0.05289497226476669,0.3345889747142792,-0.09199817478656769,0.48477452993392944,1.4940688610076904,-10940.8603515625,21935.720703125,22149.114867043474,27
162,1.191544785981031,0.1752506047487259,0.34615617990493774,-11192.385147094727,22438.770294189453,22652.164458107927,27,4.994747735051687,0.05349914729595184,0.26721474528312683,0.15346360206604004,0.32855841517448425,-11178.310241699219,22410.620483398438,22624.01464731691,27,6.190797520367256,0.05328221991658211,0.3298594355583191,-0.16101595759391785,0.47145697474479675,1.51595139503479,-11085.619140625,22225.23828125,22438.632445168474,27
163,1.1636811264561753,0.15158836543560028,0.3076474964618683,-10912.11459350586,21878.22918701172,22091.623350930193,27,5.103689873048302,0.05336824804544449,0.2723749876022339,0.15960486233234406,0.33176255226135254,-10922.315979003906,21898.631958007812,22112.026121926287,27,5.735702519934708,0.054202210158109665,0.31088775396347046,-0.16096247732639313,0.4816858470439911,1.4388586282730103,-10819.732421875,21693.46484375,21906.859007668474,27
164,1.2824635264619915,0.24878285825252533,0.32799017429351807,-10795.291290283203,21644.582580566406,21857.97674448488,27,5.322491950312821,0.05361172929406166,0.28534799814224243,0.24161893129348755,0.33221951127052307,-10810.852478027344,21675.704956054688,21889.09911997316,27,5.825365047812052,0.05354039743542671,0.3118923604488373,-0.09700894355773926,0.5138987302780151,1.401206612586975,-10720.390625,21494.78125,21708.175413918474,27
165,1.2463548157808468,0.22022314369678497,0.3662894368171692,-10924.653045654297,21903.306091308594,22116.700255227068,27,4.177657640567281,0.05531460419297218,0.23108547925949097,0.2164602428674698,0.35235562920570374,-10898.899475097656,21851.798950195312,22065.193114113787,27,5.869370189463812,0.053262464702129364,0.31261712312698364,-0.1307385116815567,0.48872193694114685,1.4580427408218384,-10809.1318359375,21672.263671875,21885.657835793474,27
166,1.27835302740376,0.2455725520849228,0.2762247323989868,-11323.381164550781,22700.762329101562,22914.156493020037,27,4.107997653946478,0.05886375904083252,0.24181218445301056,0.2237107902765274,0.2587105631828308,-11308.32275390625,22670.6455078125,22884.039671730974,27,6.2517340292746075,0.05455467104911804,0.3410612940788269,-0.1084304079413414,0.3734126091003418,1.5324583053588867,-11262.802734375,22579.60546875,22792.999632668474,27
167,1.396939037689555,0.3342834413051605,0.323085218667984,-10902.651336669922,21859.302673339844,22072.696837258318,27,4.3212239001908115,0.05686243996024132,0.24571533501148224,0.32875439524650574,0.32331109046936035,-10911.813079833984,21877.62615966797,22091.020323586443,27,5.7087628114519005,0.054871074855327606,0.313245952129364,-0.06857592612504959,0.45836710929870605,1.386818766593933,-10810.45703125,21674.9140625,21888.308226418474,27
168,1.1238027927473726,0.11671828478574753,0.31012362241744995,-11164.112335205078,22382.224670410156,22595.61883432863,27,3.115525230298723,0.06413290649652481,0.19980768859386444,0.13055585324764252,0.3102990388870239,-11123.48471069336,22300.96942138672,22514.363585305193,27,4.979227773819358,0.05816983804106712,0.289640873670578,-0.24140213429927826,0.4634563624858856,1.3945063352584839,-11057.8642578125,22169.728515625,22383.122679543474,27
169,1.215963041947649,0.19553638994693756,0.3095031976699829,-10822.173370361328,21698.346740722656,21911.74090464113,27,3.9046877751061144,0.05864895507693291,0.2290058583021164,0.19302493333816528,0.32024019956588745,-10837.801239013672,21729.602478027344,21942.996641945818,27,5.581231497484155,0.054920390248298645,0.3065234124660492,-0.16126996278762817,0.4700314998626709,1.432328701019287,-10791.1630859375,21636.326171875,21849.720335793474,27
170,1.289235478750416,0.2540493905544281,0.3236106336116791,-11075.439056396484,22204.87811279297,22418.272276711443,27,3.9868079165591657,0.059519581496715546,0.23729313910007477,0.2411244660615921,0.3192882239818573,-11091.521606445312,22237.043212890625,22450.4373768091,27,5.831171088484631,0.05499520152807236,0.3206864297389984,-0.1405763179063797,0.4748082756996155,1.450589656829834,-11010.33984375,22074.6796875,22288.073851418474,27
171,1.285043261281801,0.25079238414764404,0.30896785855293274,-10977.480773925781,22008.961547851562,22222.355711770037,27,4.132066969794153,0.05723408982157707,0.23649509251117706,0.24606293439865112,0.30838361382484436,-10972.237716674805,21998.47543334961,22211.869597268083,27,5.4698454156599,0.05542224273085594,0.30315110087394714,-0.12899169325828552,0.47120586037635803,1.4020006656646729,-10880.173828125,21814.34765625,22027.741820168474,27
172,1.2090771991371034,0.18985742330551147,0.3225148022174835,-10908.455642700195,21870.91128540039,22084.305449318865,27,4.53856422392328,0.05547122284770012,0.25175970792770386,0.19436746835708618,0.33769065141677856,-10913.901840209961,21881.803680419922,22095.197844338396,27,5.97298183350532,0.05370299518108368,0.32076701521873474,-0.1923450082540512,0.5225629210472107,1.4901314973831177,-10856.0859375,21766.171875,21979.566038918474,27
173,1.3810079074554438,0.32281360030174255,0.238074392080307,-10992.899658203125,22039.79931640625,22253.193480324724,27,4.3047978651119525,0.05536465346813202,0.23833364248275757,0.2991311252117157,0.19671635329723358,-10994.89175415039,22043.78350830078,22257.177672219255,27,6.0779205021833445,0.05368666350841522,0.32630327343940735,-0.043774645775556564,0.4087582528591156,1.4511302709579468,-10929.2265625,21912.453125,22125.847288918474,27
174,1.2678619419844144,0.23733197152614594,0.37388983368873596,-10584.827178955078,21223.654357910156,21437.04852182863,27,3.208881195744853,0.060685161501169205,0.1947314739227295,0.21477606892585754,0.36421966552734375,-10573.968078613281,21201.936157226562,21415.330321145037,27,5.760956626558692,0.052925556898117065,0.3049018383026123,-0.1714658886194229,0.5350009202957153,1.4280568361282349,-10543.400390625,21140.80078125,21354.194945168474,27
175,1.037652722112263,0.03696116432547569,0.30930760502815247,-10459.669647216797,20973.339294433594,21186.733458352068,27,5.047355393991904,0.05175485834479332,0.261225163936615,0.0080177653580904,0.3022255003452301,-10472.486328125,20998.97265625,21212.366820168474,27,5.2902682035209985,0.05425070971250534,0.2870008051395416,-0.27578189969062805,0.509908139705658,1.4514192342758179,-10414.375,20882.75,21096.144163918474,27
176,1.2035693715801141,0.1852916181087494,0.23387791216373444,-11530.745697021484,23115.49139404297,23328.885557961443,27,4.72029214842978,0.05804360285401344,0.2739827632904053,0.19614098966121674,0.2715859115123749,-11581.061981201172,23216.123962402344,23429.518126320818,27,6.023593614659273,0.056004662066698074,0.3373493254184723,-0.14948369562625885,0.4362889230251312,1.5205718278884888,-11433.9306640625,22921.861328125,23135.255492043474,27
177,1.2581228573036136,0.2296208143234253,0.3195621371269226,-11173.463073730469,22400.926147460938,22614.32031137941,27,3.8888258561835425,0.05847010388970375,0.22738005220890045,0.22615373134613037,0.3076828718185425,-11171.531494140625,22397.06298828125,22610.457152199724,27,5.722019025068927,0.05536248907446861,0.31678521633148193,-0.18861937522888184,0.46775898337364197,1.4810658693313599,-11117.4619140625,22288.923828125,22502.317992043474,27
178,1.179334710827571,0.16495047509670258,0.38040095567703247,-11131.060516357422,22316.121032714844,22529.515196633318,27,4.76169216128507,0.05570370331406593,0.26524388790130615,0.16987431049346924,0.3680369257926941,-11142.165344238281,22338.330688476562,22551.724852395037,27,5.519197078370425,0.05514964461326599,0.30438175797462463,-0.17134709656238556,0.5299406051635742,1.4160059690475464,-11043.234375,22140.46875,22353.862913918474,27
179,1.2085655083464055,0.18943412601947784,0.3024190366268158,-11002.529983520508,22059.059967041016,22272.45413095949,27,5.2770294997280836,0.054481085389852524,0.2874982953071594,0.17412590980529785,0.3016793429851532,-11018.088500976562,22090.177001953125,22303.5711658716,27,6.002001346491662,0.05398006737232208,0.3239884376525879,-0.16159729659557343,0.44690337777137756,1.5114272832870483,-10910.615234375,21875.23046875,22088.624632668474,27
180,1.1867516873237078,0.17121990025043488,0.3128757178783417,-11245.98388671875,22545.9677734375,22759.361937355974,27,3.8496577087098864,0.061500996351242065,0.2367577850818634,0.17111670970916748,0.31268078088760376,-11246.061401367188,22546.122802734375,22759.51696665285,27,5.002303043354291,0.057578131556510925,0.2880232632160187,-0.17936654388904572,0.48114287853240967,1.3588000535964966,-11176.5478515625,22407.095703125,22620.489867043474,27
181,1.266594579079199,0.23633186519145966,0.36890971660614014,-10951.772491455078,21957.544982910156,22170.93914682863,27,3.9577034003773788,0.05677694082260132,0.22470629215240479,0.2045762687921524,0.36988532543182373,-10950.332733154297,21954.665466308594,22168.059630227068,27,6.581647744413817,0.050819944590330124,0.3344789743423462,-0.1200607493519783,0.5122498273849487,1.5444836616516113,-10912.6083984375,21879.216796875,22092.610960793474,27
182,1.1941699687729757,0.17745135724544525,0.3705810010433197,-11324.549102783203,22703.098205566406,22916.49236948488,27,3.7293278879795766,0.06169061362743378,0.2300645262002945,0.17959122359752655,0.36490312218666077,-11322.978729248047,22699.957458496094,22913.351622414568,27,5.9953150673402655,0.05552007630467415,0.3328603506088257,-0.19674822688102722,0.5059157013893127,1.516680121421814,-11223.3818359375,22500.763671875,22714.157835793474,27
183,1.1193193280263514,0.11272075772285461,0.214503213763237,-11223.188201904297,22500.376403808594,22713.770567727068,27,4.137866375163208,0.06014760211110115,0.2488827407360077,0.14308921992778778,0.2679908871650696,-11230.287048339844,22514.574096679688,22727.96826059816,27,5.0728298994835965,0.05811700597405434,0.2948176860809326,-0.20418040454387665,0.39800167083740234,1.3976870775222778,-11139.296875,22332.59375,22545.987913918474,27
184,1.1446886576375819,0.13513268530368805,0.3004087507724762,-10803.413177490234,21660.82635498047,21874.220518898943,27,5.029575102572816,0.05167080834507942,0.25988221168518066,0.16578465700149536,0.3079869747161865,-10790.366470336914,21634.732940673828,21848.127104592302,27,6.105811544999842,0.05234066769480705,0.3195822536945343,-0.13877904415130615,0.48573705554008484,1.4971106052398682,-10742.216796875,21538.43359375,21751.827757668474,27
185,1.2064216542212176,0.1876586675643921,0.2981044054031372,-11209.871215820312,22473.742431640625,22687.1365955591,27,4.380361566099102,0.058616410940885544,0.2567610740661621,0.16623875498771667,0.2981398403644562,-11252.25033569336,22558.50067138672,22771.894835305193,27,5.494536009904501,0.05607932060956955,0.30812984704971313,-0.1423511654138565,0.4615160822868347,1.3948639631271362,-11147.146484375,22348.29296875,22561.687132668474,27
186,1.1308448834570473,0.12296503782272339,0.27918899059295654,-11009.670623779297,22073.341247558594,22286.735411477068,27,4.046560182515486,0.05755230039358139,0.2328888475894928,0.11585363000631332,0.26791149377822876,-11009.47036743164,22072.94073486328,22286.334898781755,27,5.423231569072868,0.056267816573381424,0.30515339970588684,-0.2213505506515503,0.4304884076118469,1.4627230167388916,-10943.056640625,21940.11328125,22153.507445168474,27
187,1.1159554116320356,0.10971090942621231,0.3663955628871918,-10947.746398925781,21949.492797851562,22162.886961770037,27,4.259857551933123,0.05565113574266434,0.23706591129302979,0.07547473162412643,0.35918354988098145,-10944.550354003906,21943.100708007812,22156.494871926287,27,5.143098053169337,0.055745597928762436,0.2867050766944885,-0.276059627532959,0.5403914451599121,1.4365403652191162,-10845.7861328125,21745.572265625,21958.966429543474,27
188,1.242435214328382,0.21707333624362946,0.2392108142375946,-11573.642028808594,23201.284057617188,23414.67822153566,27,4.2824400949419354,0.05891928821802139,0.2523183226585388,0.25370463728904724,0.29295819997787476,-11560.198333740234,23174.39666748047,23387.790831398943,27,6.416064838460644,0.054826024919748306,0.35176733136177063,-0.11169610917568207,0.46733471751213074,1.5350064039230347,-11475.48828125,23004.9765625,23218.370726418474,27
189,1.3354367881402982,0.2892584204673767,0.2148023098707199,-10893.293914794922,21840.587829589844,22053.981993508318,27,5.001002157568372,0.05435342341661453,0.2718215882778168,0.2900887131690979,0.21234837174415588,-10893.298126220703,21840.596252441406,22053.99041635988,27,5.823886165343123,0.05408954992890358,0.3150113821029663,-0.0911019891500473,0.39243119955062866,1.4673938751220703,-10809.6484375,21673.296875,21886.691038918474,27
190,1.225464696082269,0.20332011580467224,0.2815897762775421,-11025.797271728516,22105.59454345703,22318.988707375505,27,4.702237653115409,0.05313935503363609,0.24987387657165527,0.24043148756027222,0.31617239117622375,-10983.09423828125,22020.1884765625,22233.582640480974,27,5.516417160656135,0.05590759217739105,0.30840960144996643,-0.1334364265203476,0.47240588068962097,1.4034019708633423,-10885.755859375,21825.51171875,22038.905882668474,27
191,1.3121838137346777,0.27169278264045715,0.24128270149230957,-11188.788970947266,22431.57794189453,22644.972105813005,27,4.268302395722887,0.056570976972579956,0.24146203696727753,0.2885834872722626,0.2739994525909424,-11190.097778320312,22434.195556640625,22647.5897205591,27,6.389206715669183,0.05326012521982193,0.3402899503707886,-0.073386050760746,0.4156739413738251,1.5117111206054688,-11145.4052734375,22344.810546875,22558.204710793474,27
192,1.1493186695766728,0.13916930556297302,0.2992987036705017,-11218.132873535156,22490.265747070312,22703.659910988787,27,3.1309998154879732,0.06557793915271759,0.20532451570034027,0.1749761402606964,0.34650304913520813,-11224.004974365234,22502.00994873047,22715.404112648943,27,5.056148892381111,0.05844016745686531,0.29548218846321106,-0.1952081024646759,0.46993333101272583,1.361525058746338,-11161.009765625,22376.01953125,22589.413695168474,27
193,1.1589131930330387,0.14748266339302063,0.3203568160533905,-11267.60708618164,22589.21417236328,22802.608336281755,27,4.435333449828355,0.05848603695631027,0.25940507650375366,0.16265811026096344,0.3204704225063324,-11252.749267578125,22559.49853515625,22772.892699074724,27,5.083287821043351,0.058112733066082,0.29540374875068665,-0.18403388559818268,0.5051146149635315,1.3590582609176636,-11136.53125,22327.0625,22540.456663918474,27
194,1.2840256462893984,0.2500001788139343,0.29247960448265076,-11057.717514038086,22169.435028076172,22382.829191994646,27,5.596983363653818,0.05163643881678581,0.2890082895755768,0.28650227189064026,0.2902345657348633,-11038.220703125,22130.44140625,22343.835570168474,27,6.459824641657765,0.0522054024040699,0.33723774552345276,-0.09262146055698395,0.4911540448665619,1.527892827987671,-10892.134765625,21838.26953125,22051.663695168474,27
195,1.3099450230202332,0.269985169172287,0.20562663674354553,-10868.650817871094,21791.301635742188,22004.69579966066,27,4.108780345228609,0.05604355409741402,0.230270653963089,0.2647727131843567,0.2004641592502594,-10865.559631347656,21785.119262695312,21998.513426613787,27,6.041099998592599,0.05284472554922104,0.3192402720451355,-0.10904648900032043,0.423419713973999,1.499701738357544,-10784.28515625,21622.5703125,21835.964476418474,27
196,1.2452291288035222,0.21931955218315125,0.2905830144882202,-11118.651428222656,22291.302856445312,22504.697020363787,27,4.561242376871373,0.05568596348166466,0.25399717688560486,0.23391619324684143,0.29195737838745117,-11102.79867553711,22259.59735107422,22472.991514992693,27,5.915975599150368,0.05419601872563362,0.3206223249435425,-0.11347270756959915,0.48935768008232117,1.4461232423782349,-11013.2744140625,22080.548828125,22293.942992043474,27
197,1.2366384312466423,0.2123967558145523,0.3045958876609802,-10864.630279541016,21783.26055908203,21996.654723000505,27,4.303107702420005,0.054872240871191025,0.23612116277217865,0.2594873607158661,0.29849568009376526,-10841.539337158203,21737.078674316406,21950.47283823488,27,5.669492117436298,0.05375584214925766,0.30476832389831543,-0.11293293535709381,0.5049411654472351,1.4063117504119873,-10763.279296875,21580.55859375,21793.952757668474,27
198,1.1214934132889662,0.11466120183467865,0.313282310962677,-11107.21696472168,22268.43392944336,22481.828093361833,27,4.799554231957036,0.05590616539120674,0.26832467317581177,0.09871146082878113,0.3087243139743805,-11117.694259643555,22289.38851928711,22502.782683205583,27,5.414627354361474,0.055650483816862106,0.3013266324996948,-0.216408371925354,0.44208016991615295,1.460594892501831,-11016.9677734375,22087.935546875,22301.329710793474,27
199,1.276785613310323,0.24434567987918854,0.3334057629108429,-11203.578491210938,22461.156982421875,22674.55114634035,27,4.716859826122275,0.054570116102695465,0.2573995888233185,0.21558906137943268,0.30419227480888367,-11197.50521850586,22449.01043701172,22662.404600930193,27,6.58320013150995,0.05293997749686241,0.34851446747779846,-0.16483059525489807,0.4724311828613281,1.5902849435806274,-11148.4697265625,22350.939453125,22564.333617043474,27
